Row,y,PAamp,PBamp,PCamp,PDamp,PFamp,PAr10,PAr20,PAr30,PAr40,PAr50,PAr60,PAr70,PAr80,PAr90,PAr95,PAr100,PAf95,PAf90,PAf80,PAf40,PAf20,PBr10,PBr20,PBr30,PBr40,PBr50,PBr60,PBr70,PBr80,PBr90,PBr95,PBr100,PBf95,PBf90,PBf80,PBf40,PBf20,PCr10,PCr20,PCr30,PCr40,PCr50,PCr60,PCr70,PCr80,PCr90,PCr95,PCr100,PCf95,PCf90,PCf80,PCf40,PCf20,PDr10,PDr20,PDr30,PDr40,PDr50,PDr60,PDr70,PDr80,PDr90,PDr95,PDr100,PDf95,PDf90,PDf80,PDf40,PDf20,PFr10,PFr20,PFr30,PFr40,PFr50,PFr60,PFr70,PFr80,PFr90,PFr95,PFr100,PFf95,PFf90,PFf80,PFf40,PFf20
4405,-36.116,0.000000444,3.017E-07,2.388E-07,5.174E-07,2.503E-07,-0.00000445,0,0.000003748,0.000007472,0.00001157,0.00001646,0.00002279,0.00003145,0.00004483,0.0000555,0.0000775,0.0001041,0.0001178,0.0001434,0.0003389,0.0005329,-0.00000929,-0.00000445,4.699E-07,0.000006006,0.00001216,0.00001917,0.00002702,0.0000358,0.00004738,0.00005734,0.0000855,0.0001187,0.000148,0.0002118,0.0004758,0.0007222,0.00004358,0.00005539,0.0000689,0.00007868,0.0000892,0.000104,0.0001174,0.0001342,0.0001638,0.0001791,0.0002255,0.0002801,0.0003253,0.0003852,0.0006421,0.0008505,-0.00000991,-0.00000431,5.906E-07,0.000005388,0.00001049,0.00001629,0.00002339,0.00003299,0.00004658,0.0000575,0.0000975,0.0001408,0.0001681,0.0002169,0.0004805,0.0007427,0.00001999,0.00003013,0.00003895,0.00004749,0.00005691,0.00006706,0.00007898,0.00009383,0.0001145,0.0001297,0.0001703,0.0002315,0.000264,0.0003203,0.0005752,0.0008169
4411,-41.9,4.557E-07,4.596E-07,1.941E-07,3.422E-07,2.219E-07,-0.00000434,0,0.000003699,0.000007348,0.00001127,0.00001587,0.00002176,0.00003045,0.00004429,0.00005383,0.00008185,0.000111,0.000125,0.0001461,0.0003188,0.0005265,-0.00000899,-0.00000385,0.000001258,0.000006707,0.00001256,0.00001941,0.00002725,0.00003626,0.00004825,0.00005731,0.00008425,0.000127,0.0001592,0.0002121,0.0004671,0.0007138,0.00004581,0.00005647,0.00006684,0.00007656,0.00008678,0.00009975,0.0001123,0.0001305,0.0001547,0.0001719,0.0001986,0.0002907,0.0003261,0.0003865,0.0006697,0.0009714,-0.000000596,0.000005236,0.00001021,0.00001499,0.00001996,0.00002548,0.00003201,0.00004039,0.00005262,0.00006293,0.00009625,0.000132,0.0001543,0.0001991,0.0004508,0.0007218,0.00002675,0.00003743,0.00004636,0.00005524,0.00006399,0.00007434,0.00008593,0.00009969,0.0001198,0.0001375,0.0001858,0.0002443,0.0002801,0.0003368,0.0005995,0.000876
4418,-39.4,3.027E-07,3.715E-07,2.566E-07,8.439E-07,3.157E-07,-0.00000566,0,0.000004031,0.000007467,0.00001076,0.0000142,0.00001816,0.00002345,0.00003367,0.0000478,0.00007131,0.00009518,0.0001061,0.0001263,0.0003358,0.000557,-0.0000168,-0.000012,-0.00000731,-0.00000193,0.000004447,0.00001145,0.0000196,0.00002968,0.00004307,0.00005363,0.00007691,0.0001213,0.0001547,0.0002137,0.00047,0.0007299,0.00003734,0.00004846,0.00005821,0.00006921,0.00008076,0.00009263,0.0001104,0.0001264,0.0001483,0.0001675,0.0002193,0.0002717,0.000314,0.0003759,0.0006705,0.0009851,-0.0000133,-0.00000798,-0.00000333,0.000001216,0.000005976,0.0000112,0.00001739,0.00002559,0.00003827,0.00004795,0.00008171,0.0001213,0.0001431,0.0001844,0.0004277,0.0006891,0.00001505,0.00002507,0.00003305,0.0000408,0.00004875,0.00005767,0.00006986,0.00008362,0.0001062,0.0001188,0.0001553,0.0002218,0.0002529,0.0003067,0.0005738,0.0008448
4432,-36.116,3.753E-07,2.461E-07,1.937E-07,4.123E-07,2.034E-07,-0.00000447,0,0.000003698,0.000007275,0.00001113,0.00001555,0.00002092,0.00002812,0.0000394,0.0000483,0.00007073,0.00009783,0.000112,0.000139,0.0003356,0.0005335,-0.00000924,-0.0000045,-9.49E-08,0.000004557,0.000009836,0.00001613,0.00002313,0.00003119,0.00004276,0.00005106,0.00007073,0.0001068,0.0001452,0.0002082,0.0004728,0.0007058,0.00004348,0.00005544,0.00006527,0.00007811,0.00008943,0.0001029,0.0001203,0.0001345,0.0001546,0.0001867,0.0002011,0.0002898,0.0003276,0.0003858,0.0006535,0.0008858,-0.0000113,-0.00000607,-0.00000127,0.000003574,0.000008718,0.00001444,0.00002134,0.00003055,0.00004461,0.00005636,0.00009473,0.0001364,0.000163,0.0002138,0.0004734,0.0007406,0.00001938,0.00002957,0.00003921,0.00004759,0.00005646,0.00006649,0.00007809,0.00009425,0.0001148,0.0001362,0.0001643,0.0002279,0.0002638,0.0003166,0.0005714,0.0008123
4467,0,2.766E-07,0.000000278,4.188E-07,4.489E-07,0.000001135,-0.00000938,0,0.000007561,0.00001555,0.00002412,0.00003401,0.00004549,0.00005823,0.00007702,0.00009071,0.0001341,0.0001776,0.0002008,0.0002503,0.0004852,0.0006878,-0.0000127,-0.00000431,0.000002833,0.00001032,0.00001808,0.00002727,0.00003736,0.00005071,0.00006959,0.00007984,0.0001245,0.0001768,0.000203,0.0002542,0.0004768,0.0006841,-0.0000215,-0.0000154,-0.0000104,-0.00000515,8.918E-07,0.000007974,0.00001968,0.000035,0.00005208,0.00006664,0.0001205,0.0001603,0.0001907,0.0002406,0.0004831,0.0007223,-0.0000168,-0.0000106,-0.00000582,-0.0000015,0.000002655,0.000006836,0.00001123,0.00001613,0.00002232,0.00002681,0.00003895,0.0000521,0.00005916,0.0001451,0.0003738,0.0005724,-0.0000344,-0.0000301,-0.0000267,-0.0000238,-0.000021,-0.0000181,-0.0000152,-0.0000118,-0.00000741,-0.0000041,0.00000535,0.00001674,0.00002291,0.00003391,0.0001103,0.0002749
4468,-21.034,2.265E-07,2.054E-07,2.033E-07,4.851E-07,2.675E-07,-0.00000698,0,0.000006237,0.00001198,0.00001762,0.00002399,0.00003185,0.00004159,0.00005551,0.00006969,0.0001009,0.0001543,0.0001781,0.0002304,0.0004649,0.0006881,-0.0000068,0.000001765,0.000008823,0.00001552,0.00002284,0.0000311,0.0000411,0.0000531,0.00007391,0.00009011,0.0001321,0.0001939,0.0002355,0.0002925,0.000585,0.0008779,0.00001542,0.00002857,0.00004212,0.00005201,0.00006265,0.00007734,0.00009475,0.0001118,0.0001381,0.0001611,0.0002265,0.0002677,0.0003147,0.0003923,0.0006907,0.0009983,-0.000028,-0.0000235,-0.0000195,-0.0000156,-0.0000115,-0.00000679,-0.00000105,0.000006656,0.00001895,0.00002924,0.00005854,0.0001022,0.0001256,0.0001693,0.0004212,0.0007016,-0.0000207,-0.000015,-0.0000101,-0.00000534,-0.000000203,0.000005673,0.00001267,0.00002224,0.0000375,0.00005005,0.00009774,0.0001518,0.0001849,0.0002469,0.0005312,0.0008149
4469,-41.01,4.669E-07,4.014E-07,0.000000276,5.342E-07,3.047E-07,-0.00000448,0,0.000004162,0.000008647,0.00001389,0.00002036,0.00002901,0.00004007,0.00005492,0.00006616,0.00009651,0.0001316,0.0001472,0.0001711,0.0003441,0.000552,-0.00000739,-0.00000174,0.000004417,0.00001141,0.00001849,0.00002631,0.00003471,0.00004442,0.00005772,0.00006809,0.0001021,0.0001408,0.0001649,0.0002231,0.0005074,0.0007849,0.00004479,0.00005777,0.00006839,0.00007889,0.00008992,0.0001005,0.0001152,0.0001313,0.0001534,0.0001801,0.0002405,0.000288,0.000322,0.0003846,0.0006725,0.000978,-0.000000108,0.000005695,0.00001072,0.00001566,0.00002088,0.00002676,0.00003383,0.00004301,0.00005715,0.00006845,0.00009811,0.0001526,0.0001786,0.0002284,0.0005003,0.0007803,0.00002593,0.00003487,0.00004258,0.0000505,0.00005909,0.00006877,0.00007951,0.00009296,0.0001148,0.0001289,0.0001757,0.0002323,0.0002622,0.0003227,0.000583,0.0008438
4471,-41.01,4.527E-07,3.952E-07,2.786E-07,5.534E-07,3.053E-07,-0.00000441,0,0.000003972,0.000008219,0.0000132,0.00001925,0.00002687,0.00003743,0.00005351,0.00006455,0.00009301,0.0001235,0.0001389,0.0001615,0.0003431,0.0005551,-0.00000828,-0.00000241,0.00000348,0.000009981,0.00001718,0.00002504,0.00003386,0.00004395,0.00005703,0.00006726,0.00009861,0.0001441,0.000169,0.0002295,0.0005191,0.0007874,0.00004584,0.0000585,0.00006865,0.0000783,0.00009026,0.0001022,0.0001178,0.0001327,0.0001589,0.0001778,0.0002298,0.0002859,0.0003249,0.0003888,0.0006769,0.0009669,-0.00000148,0.000004185,0.00000909,0.00001393,0.00001903,0.00002477,0.00003158,0.00004081,0.0000545,0.00006581,0.00009701,0.0001466,0.000173,0.0002219,0.0004887,0.0007657,0.00002409,0.0000336,0.00004151,0.00004935,0.00005766,0.00006722,0.00007805,0.0000914,0.000111,0.0001281,0.0001698,0.0002317,0.0002592,0.0003171,0.0005822,0.0008467
4479,-39.4,2.953E-07,3.372E-07,2.268E-07,7.231E-07,2.785E-07,-0.00000486,0,0.000003619,0.000006882,0.00001016,0.00001378,0.00001811,0.00002424,0.00003849,0.00005194,0.00007826,0.0000981,0.0001084,0.0001266,0.000298,0.0005251,-0.000017,-0.0000119,-0.000007,-0.00000147,0.000004825,0.00001208,0.00002029,0.00003049,0.00004341,0.00005302,0.00007666,0.0001165,0.0001459,0.0002081,0.000477,0.0007318,0.00003752,0.0000501,0.00006046,0.00006948,0.00008259,0.0000946,0.0001077,0.0001261,0.0001499,0.0001726,0.0002062,0.0002778,0.0003144,0.0003718,0.0006621,0.0009237,-0.000012,-0.00000658,-0.00000185,0.00000278,0.00000769,0.00001319,0.00001984,0.00002861,0.00004158,0.00005228,0.00008786,0.0001255,0.0001476,0.0001921,0.0004397,0.0007124,0.00001596,0.00002511,0.00003335,0.00004196,0.00005107,0.00006157,0.00007213,0.000087,0.0001075,0.0001211,0.0001646,0.0002301,0.0002603,0.0003184,0.0005817,0.0008681
4588,-29.5,2.747E-07,0.000000242,1.991E-07,7.952E-07,2.945E-07,-0.00000573,0,0.000004791,0.000009281,0.0000138,0.00001871,0.00002444,0.0000316,0.00004177,0.00004952,0.0000751,0.0001287,0.0001583,0.0002073,0.0004274,0.0006439,-0.00000667,-0.000000198,0.000005328,0.0000107,0.0000162,0.00002209,0.00002887,0.00003811,0.00005191,0.0000612,0.0000895,0.0001549,0.0001861,0.0002379,0.0004884,0.0007299,0.00003014,0.00004065,0.00005035,0.00006064,0.0000711,0.00008427,0.00009869,0.0001158,0.0001429,0.0001663,0.0002119,0.0002716,0.0002974,0.0003583,0.0006252,0.0008667,-0.0000199,-0.0000155,-0.0000119,-0.00000863,-0.00000541,-0.0000021,0.000001491,0.00000564,0.000011,0.00001488,0.0000255,0.00003924,0.00004656,0.00006141,0.0002054,0.0004239,-0.00000395,0.000001988,0.00000691,0.00001153,0.0000162,0.00002121,0.00002704,0.0000347,0.00005355,0.00007771,0.0001135,0.0001704,0.0001977,0.0002527,0.0004963,0.0007282
4614,-36.116,4.251E-07,2.655E-07,2.104E-07,3.924E-07,0.000000212,-0.00000459,0,0.000003949,0.000007948,0.00001234,0.00001754,0.00002426,0.00003375,0.00004788,0.00005846,0.00009039,0.0001179,0.0001315,0.0001563,0.000355,0.00055,-0.00000939,-0.00000405,0.000001179,0.000006923,0.00001298,0.00001966,0.00002747,0.00003701,0.00004897,0.0000581,0.00008399,0.0001127,0.0001354,0.0002011,0.0004847,0.0007483,0.00003889,0.00005692,0.0000682,0.00008143,0.00009104,0.0001042,0.0001206,0.0001372,0.0001694,0.0001862,0.0002319,0.0002731,0.0003153,0.0003784,0.0006692,0.000964,-0.0000104,-0.00000466,4.384E-07,0.000005374,0.00001062,0.00001669,0.00002429,0.0000338,0.00004848,0.00006021,0.00009839,0.0001494,0.000178,0.0002337,0.0005267,0.000829,0.00001974,0.0000307,0.00004025,0.00004953,0.00005871,0.00006963,0.00008216,0.00009782,0.0001202,0.0001375,0.0001783,0.0002387,0.0002734,0.0003298,0.000601,0.0008732
4668,-3.969,0.000000271,2.798E-07,3.781E-07,5.016E-07,0.00000108,-0.00000867,0,0.000007599,0.00001517,0.00002354,0.00003281,0.00004314,0.00005548,0.00007201,0.00008617,0.0001257,0.0001757,0.0002036,0.000248,0.0004828,0.0007038,-0.0000204,-0.0000152,-0.0000106,-0.00000591,-0.000000501,0.000007178,0.00002725,0.00004641,0.00006283,0.00007286,0.0001217,0.0001747,0.0001971,0.0002482,0.0004702,0.0006833,-0.0000189,-0.0000138,-0.00000911,-0.00000415,0.000002101,0.00001276,0.00003338,0.00004908,0.00006321,0.00007755,0.0001489,0.0001781,0.0002066,0.0002649,0.0005069,0.0007177,-0.0000202,-0.0000145,-0.00000991,-0.00000568,-0.00000158,0.000002543,0.000006887,0.00001167,0.00001755,0.00002159,0.00003138,0.00004218,0.00004736,0.00005653,0.0003083,0.0005162,-0.0000342,-0.0000301,-0.000027,-0.0000241,-0.0000213,-0.0000185,-0.0000155,-0.000012,-0.00000737,-0.00000384,0.000005789,0.00002065,0.00002941,0.00004889,0.0001329,0.0003159
4684,-39.4,3.045E-07,3.842E-07,2.566E-07,8.496E-07,3.113E-07,-0.00000564,0,0.000004002,0.000007407,0.0000107,0.0000142,0.00001827,0.00002374,0.00003514,0.00004687,0.00007325,0.00009798,0.0001083,0.0001262,0.0003353,0.0005571,-0.0000172,-0.0000124,-0.00000785,-0.00000268,0.000003469,0.00001048,0.00001852,0.00002808,0.00004103,0.00005101,0.00008285,0.0001179,0.0001472,0.0002041,0.000463,0.00072,0.00003846,0.00004843,0.00006098,0.00007021,0.00008081,0.00009334,0.000106,0.0001222,0.0001496,0.0001667,0.00019,0.0002757,0.0003235,0.0003878,0.0006829,0.0009509,-0.0000125,-0.00000725,-0.0000027,0.00000171,0.000006361,0.00001154,0.0000176,0.00002543,0.00003759,0.00004801,0.00007965,0.0001197,0.000142,0.0001823,0.0004182,0.0006786,0.00001442,0.00002481,0.00003318,0.00004154,0.00005026,0.00005885,0.00006978,0.00008564,0.0001069,0.0001225,0.0001668,0.0002187,0.0002536,0.0003091,0.0005754,0.0008429
4689,-9.988,3.096E-07,2.625E-07,3.387E-07,6.056E-07,0.000001015,-0.00000801,0,0.000006755,0.00001298,0.00001963,0.00002692,0.00003546,0.00004626,0.00006443,0.00007714,0.0001185,0.0001674,0.0001935,0.0002437,0.0004655,0.0006612,-0.00000902,-0.00000138,0.000005605,0.00001266,0.00001977,0.00002741,0.00003713,0.00005165,0.00006919,0.00008247,0.0001401,0.0001845,0.0002092,0.0002635,0.0004841,0.000689,-0.00000741,0.000001668,0.000009413,0.000018,0.00002855,0.00003928,0.00005065,0.00006431,0.00009853,0.0001144,0.0001369,0.0002035,0.000243,0.0002932,0.0005392,0.0007457,-0.0000213,-0.0000165,-0.0000128,-0.00000953,-0.00000643,-0.00000331,-1.41E-08,0.000003764,0.000008685,0.00001227,0.00002258,0.00003692,0.00004756,0.0001014,0.0003087,0.0005066,-0.0000338,-0.0000301,-0.0000271,-0.0000245,-0.0000218,-0.000019,-0.000016,-0.0000123,-0.00000735,-0.0000035,0.00000818,0.00002948,0.00004756,0.00007493,0.0002003,0.000392
4689,-21.034,2.692E-07,2.874E-07,3.061E-07,6.726E-07,4.261E-07,-0.00000746,0,0.000006305,0.00001212,0.00001818,0.0000251,0.00003378,0.00004411,0.00005887,0.00007245,0.0001131,0.000163,0.0001919,0.0002372,0.000485,0.0007167,-0.00000833,3.476E-07,0.00000786,0.00001514,0.00002272,0.00003141,0.00004183,0.00005519,0.00007461,0.00009176,0.0001427,0.0001974,0.0002257,0.0002884,0.0005693,0.0008299,0.00001098,0.00002377,0.00003541,0.00004605,0.00005719,0.00007151,0.00008621,0.0001047,0.0001326,0.0001522,0.0002019,0.0002699,0.0003126,0.0003723,0.0006781,0.0010065,-0.000029,-0.0000244,-0.0000206,-0.0000171,-0.0000135,-0.00000973,-0.00000522,6.959E-07,0.00001019,0.00001889,0.00005158,0.00008923,0.0001105,0.0001512,0.0004009,0.0006669,-0.0000264,-0.0000213,-0.0000169,-0.0000127,-0.0000086,-0.00000408,0.000001223,0.000008211,0.00001987,0.00003091,0.00006918,0.0001233,0.0001552,0.0002099,0.0004912,0.0007586
4695,0,2.771E-07,2.881E-07,4.318E-07,4.321E-07,0.000001143,-0.0000102,0,0.000008348,0.00001557,0.00002339,0.00003271,0.00004311,0.00005569,0.00007497,0.0000903,0.0001361,0.0001728,0.0002041,0.000254,0.0004703,0.0006967,-0.0000138,-0.00000683,-0.000000534,0.000006431,0.00001475,0.00002519,0.00003627,0.00004873,0.00006567,0.00008021,0.0001321,0.0001769,0.0002026,0.0002496,0.0004694,0.0006924,-0.0000215,-0.0000156,-0.0000106,-0.00000533,6.799E-07,0.000008082,0.0000188,0.00003596,0.00005362,0.00006278,0.0001161,0.0001696,0.0001993,0.0002445,0.0004735,0.0006909,-0.0000185,-0.0000125,-0.00000784,-0.0000035,7.568E-07,0.000005167,0.000009914,0.00001531,0.00002229,0.00002723,0.00003936,0.00005905,0.0001331,0.0001635,0.0003952,0.000619,-0.0000357,-0.0000312,-0.0000278,-0.0000247,-0.0000217,-0.0000188,-0.0000158,-0.0000123,-0.00000787,-0.00000463,0.000004164,0.00001442,0.00001967,0.00002863,0.0001011,0.0002581
4749,-41.9,4.478E-07,4.398E-07,1.846E-07,3.216E-07,2.112E-07,-0.00000424,0,0.000003661,0.000007308,0.00001126,0.0000159,0.00002191,0.00003111,0.00004656,0.00005751,0.00008675,0.0001109,0.0001249,0.0001453,0.0003192,0.0005252,-0.00000902,-0.00000389,0.00000107,0.000006668,0.0000132,0.00002021,0.00002772,0.00003653,0.00004898,0.00005762,0.00008835,0.0001321,0.000159,0.0002115,0.0004756,0.0007239,0.00004448,0.00005573,0.00006567,0.00007849,0.00008908,0.00009981,0.0001209,0.0001358,0.0001588,0.0001768,0.0002355,0.0002811,0.0003159,0.0003894,0.0006709,0.0009946,-0.000000335,0.000005347,0.00001027,0.00001506,0.00002007,0.0000257,0.00003248,0.00004084,0.00005296,0.00006292,0.00009795,0.0001364,0.0001608,0.0002064,0.0004634,0.0007364,0.00002713,0.00003843,0.00004728,0.00005638,0.00006589,0.00007564,0.00008699,0.0001015,0.0001221,0.0001409,0.0001787,0.0002451,0.0002781,0.0003319,0.0006025,0.0008869
4769,-21.034,2.007E-07,2.239E-07,2.279E-07,6.176E-07,3.131E-07,-0.00000811,0,0.000006213,0.00001204,0.00001834,0.00002462,0.00003199,0.00004146,0.0000563,0.00007135,0.000107,0.0001546,0.0001852,0.0002368,0.0004781,0.0007063,-0.00000766,2.454E-07,0.000007122,0.00001384,0.0000211,0.00002923,0.00003856,0.0000524,0.00007071,0.00008238,0.0001206,0.0001894,0.0002208,0.0002752,0.0005452,0.0008044,0.00001539,0.00002664,0.00003819,0.00005063,0.00006313,0.00007617,0.00009004,0.0001089,0.0001371,0.0001568,0.0002358,0.00029,0.0003058,0.0003737,0.0006842,0.0010004,-0.0000283,-0.0000241,-0.0000207,-0.0000175,-0.0000144,-0.000011,-0.00000725,-0.00000255,0.000004184,0.000009697,0.00002707,0.00006118,0.00007935,0.0001109,0.0003252,0.0005772,-0.0000215,-0.0000164,-0.0000121,-0.00000823,-0.00000428,-6.21E-08,0.000004764,0.00001074,0.00001924,0.00002685,0.00006707,0.0001112,0.0001462,0.0002062,0.0004766,0.0007409
4801,-21.034,2.006E-07,2.179E-07,2.276E-07,5.891E-07,3.216E-07,-0.00000701,0,0.000005769,0.00001155,0.00001761,0.00002433,0.00003284,0.00004233,0.00005749,0.00007283,0.0001102,0.0001559,0.0001836,0.0002382,0.0004806,0.0007076,-0.00000847,0.000000664,0.000007879,0.00001455,0.00002173,0.0000297,0.00003867,0.00005159,0.00007047,0.00008587,0.0001446,0.0001906,0.0002265,0.0002797,0.0005569,0.0008218,0.00001147,0.00002578,0.0000376,0.00004809,0.00005973,0.00007369,0.00009041,0.0001102,0.0001382,0.0001592,0.0002174,0.0002664,0.0003027,0.0003714,0.0006783,0.0009707,-0.0000292,-0.0000247,-0.0000211,-0.0000178,-0.0000144,-0.0000109,-0.00000688,-0.00000186,0.000005563,0.0000117,0.000031,0.00006514,0.00008314,0.0001156,0.0003387,0.0005918,-0.0000241,-0.0000189,-0.0000148,-0.0000108,-0.00000693,-0.00000271,0.000002154,0.000008474,0.00001812,0.00002662,0.0000662,0.0001102,0.0001396,0.000197,0.0004701,0.0007303
4808,-12.502,1.353E-07,1.497E-07,1.935E-07,4.854E-07,3.108E-07,-0.00000856,0,0.00000692,0.00001362,0.00002179,0.00002967,0.00003848,0.00004992,0.00006956,0.00008377,0.0001195,0.0001714,0.0002,0.0002541,0.000496,0.0007302,-0.00000545,0.000003626,0.00001224,0.00002014,0.0000296,0.00004089,0.00005313,0.00006787,0.00009132,0.0001072,0.0001603,0.0002233,0.0002574,0.0003279,0.0006497,0.0009456,-0.00000162,0.00001129,0.00002481,0.0000372,0.00005065,0.00006428,0.00008059,0.00009823,0.0001282,0.0001506,0.0002195,0.0002843,0.0003232,0.0003935,0.0007166,0.001049,-0.0000233,-0.0000173,-0.0000121,-0.00000717,-0.00000202,0.0000039,0.00001121,0.00002027,0.00003439,0.0000448,0.00007957,0.0001437,0.0001791,0.0002495,0.0005879,0.0009016,-0.0000331,-0.0000288,-0.0000252,-0.0000217,-0.000018,-0.000014,-0.00000928,-0.00000304,0.000006903,0.00001596,0.00004677,0.0000803,0.0001068,0.000158,0.000455,0.0007658
4822,-39.4,2.921E-07,3.483E-07,2.255E-07,7.356E-07,2.791E-07,-0.0000051,0,0.000003731,0.000007043,0.00001033,0.00001388,0.00001809,0.00002398,0.00003709,0.00005186,0.00007411,0.00009744,0.000108,0.0001251,0.000302,0.0005244,-0.0000166,-0.0000117,-0.0000071,-0.00000197,0.00000414,0.00001145,0.0000196,0.00002958,0.00004345,0.00005317,0.00008451,0.0001129,0.0001385,0.0001963,0.0004558,0.0006879,0.00003819,0.00005076,0.00006037,0.00007099,0.00008322,0.00009494,0.0001056,0.0001275,0.0001483,0.0001701,0.0002349,0.0002897,0.0003163,0.0003697,0.0006304,0.0008631,-0.0000106,-0.00000523,-0.000000613,0.000003867,0.000008576,0.00001383,0.00002029,0.00002873,0.00004115,0.0000506,0.00008291,0.0001226,0.000144,0.0001853,0.0004228,0.0006677,0.00001682,0.00002651,0.00003472,0.00004239,0.00005107,0.00006099,0.00007223,0.00008507,0.0001035,0.0001177,0.0001621,0.0002283,0.0002611,0.0003115,0.0005705,0.0008273
4827,-41.01,4.349E-07,3.438E-07,2.289E-07,3.902E-07,2.501E-07,-0.0000047,0,0.000004364,0.000009174,0.00001501,0.00002237,0.00003132,0.00004315,0.0000595,0.00007115,0.0001058,0.0001406,0.0001583,0.0001852,0.0003593,0.0005634,-0.00000697,-0.000000968,0.000005306,0.0000122,0.00001933,0.00002675,0.00003484,0.00004458,0.00005796,0.00006704,0.00009541,0.0001345,0.0001576,0.0002023,0.0004933,0.0007679,0.00004571,0.0000592,0.00006944,0.00007913,0.00008976,0.0001016,0.0001181,0.0001359,0.0001587,0.000177,0.0002314,0.0002895,0.0003235,0.0003862,0.0006617,0.0009816,0.000001235,0.000007288,0.0000126,0.00001775,0.00002322,0.00002945,0.0000368,0.00004595,0.00006058,0.00007231,0.0001066,0.0001607,0.0001887,0.0002445,0.0005346,0.0008167,0.00002686,0.00003722,0.00004579,0.00005434,0.00006335,0.00007275,0.0000844,0.00009833,0.0001194,0.0001349,0.0001898,0.0002424,0.0002763,0.0003305,0.0005998,0.00087
4875,-12.502,1.694E-07,1.725E-07,2.221E-07,4.863E-07,3.334E-07,-0.00000827,0,0.000007013,0.00001365,0.00002053,0.00002856,0.00003767,0.00004938,0.00006707,0.00007867,0.0001259,0.0001744,0.0002023,0.0002548,0.0004974,0.000729,-0.00000701,0.000003482,0.00001216,0.0000198,0.00002772,0.00003712,0.00005011,0.00006496,0.00008824,0.0001061,0.0001699,0.0002232,0.0002606,0.0003339,0.0006415,0.0009573,-0.00000103,0.00001232,0.00002361,0.00003453,0.00004726,0.00005974,0.00007728,0.0000947,0.0001202,0.0001479,0.0002259,0.0002801,0.0003294,0.0004006,0.0007295,0.0010717,-0.0000229,-0.0000164,-0.0000109,-0.00000538,5.544E-07,0.000007684,0.00001599,0.00002625,0.00004308,0.00005627,0.0001011,0.0001668,0.0002049,0.0002765,0.0006304,0.0009736,-0.0000333,-0.000029,-0.0000253,-0.0000217,-0.0000179,-0.0000134,-0.00000783,-4.48E-09,0.00001177,0.00002225,0.00005791,0.00009671,0.0001247,0.00018,0.0004922,0.0007983
4908,-41.01,4.725E-07,4.275E-07,2.993E-07,5.988E-07,3.245E-07,-0.0000044,0,0.000004009,0.000008229,0.00001319,0.00001948,0.00002761,0.0000385,0.00005422,0.00006498,0.00009847,0.0001275,0.0001431,0.0001644,0.0003502,0.0005518,-0.00000859,-0.00000298,0.000002796,0.000009471,0.00001687,0.00002492,0.00003373,0.00004395,0.00005761,0.00006839,0.00009607,0.0001398,0.0001641,0.0002263,0.0005106,0.0007833,0.00004513,0.00005784,0.00006846,0.00007923,0.00008995,0.0001014,0.0001149,0.0001324,0.0001589,0.0001779,0.0002224,0.0002891,0.000321,0.0003826,0.0006773,0.0009643,-0.00000232,0.000003348,0.000008248,0.00001311,0.00001825,0.00002396,0.00003078,0.00003999,0.00005423,0.00006562,0.0001,0.0001458,0.0001731,0.0002217,0.0004862,0.0007593,0.00002358,0.00003224,0.00004045,0.00004872,0.00005732,0.00006653,0.00007775,0.00009149,0.0001114,0.0001276,0.0001648,0.0002302,0.0002617,0.0003204,0.0005783,0.000861
4912,-21.034,0.000000284,3.003E-07,3.065E-07,7.097E-07,4.027E-07,-0.00000705,0,0.000006249,0.00001229,0.00001831,0.00002461,0.00003217,0.00004197,0.00005646,0.00006633,0.00009133,0.0001584,0.0001873,0.0002393,0.0004887,0.0007114,-0.00000705,0.000001434,0.000008487,0.00001542,0.00002267,0.00003117,0.0000413,0.00005387,0.00007372,0.000088,0.0001329,0.0001958,0.0002269,0.0002874,0.0005666,0.0008416,0.000015,0.00002785,0.00003848,0.00004913,0.00006165,0.00007532,0.00009093,0.0001083,0.0001361,0.0001541,0.0002097,0.0002749,0.0003274,0.0003762,0.0006835,0.0009819,-0.0000283,-0.0000239,-0.0000203,-0.0000168,-0.0000132,-0.00000937,-0.00000471,0.000001559,0.00001181,0.00002139,0.00005133,0.00009576,0.0001179,0.0001602,0.0004065,0.0006745,-0.0000221,-0.0000167,-0.0000122,-0.000008,-0.00000367,0.00000119,0.000007034,0.00001489,0.00002834,0.00004094,0.00009693,0.0001391,0.0001715,0.0002307,0.0005071,0.0007856
